date,quarter,warehouse_id,product_id,units_received,units_produced,units_shipped,closing_stock,reorder_flag,capacity_utilization_pct
2024-09-08,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-09,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-10,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-11,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-12,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-13,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-14,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-15,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-16,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-17,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-18,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-19,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-20,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-21,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-22,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-23,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-24,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-25,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-26,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-27,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-28,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-29,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-09-30,Q3 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-07-01,Q3 2024,WH-03,PRD-03,509,556,449,4195,True,23.6
2024-07-02,Q3 2024,WH-03,PRD-03,513,396,379,4212,True,23.69
2024-07-03,Q3 2024,WH-03,PRD-03,587,541,489,4264,True,23.99
2024-07-04,Q3 2024,WH-03,PRD-03,660,450,780,3934,True,22.13
2024-07-05,Q3 2024,WH-03,PRD-03,727,488,303,4119,True,23.17
2024-07-06,Q3 2024,WH-03,PRD-03,516,655,266,4508,True,25.36
2024-07-07,Q3 2024,WH-03,PRD-03,798,809,743,4574,True,25.73
2024-07-08,Q3 2024,WH-03,PRD-03,581,627,483,4718,True,26.54
2024-07-09,Q3 2024,WH-03,PRD-03,612,400,412,4706,True,26.47
2024-07-10,Q3 2024,WH-03,PRD-03,523,635,676,4665,True,26.24
2024-07-11,Q3 2024,WH-03,PRD-03,317,742,422,4985,True,28.04
2024-07-12,Q3 2024,WH-03,PRD-03,723,484,798,4671,True,26.28
2024-07-13,Q3 2024,WH-03,PRD-03,705,552,620,4603,True,25.89
2024-07-14,Q3 2024,WH-03,PRD-03,580,573,440,4736,True,26.64
2024-07-15,Q3 2024,WH-03,PRD-03,623,459,849,4346,True,24.45
2024-07-16,Q3 2024,WH-03,PRD-03,678,664,422,4588,True,25.81
2024-07-17,Q3 2024,WH-03,PRD-03,423,554,630,4512,True,25.38
2024-07-18,Q3 2024,WH-03,PRD-03,550,631,562,4581,True,25.77
2024-07-19,Q3 2024,WH-03,PRD-03,712,444,717,4308,True,24.23
2024-07-20,Q3 2024,WH-03,PRD-03,460,509,757,4060,True,22.84
2024-07-21,Q3 2024,WH-03,PRD-03,651,674,521,4213,True,23.7
2024-07-22,Q3 2024,WH-03,PRD-03,448,518,399,4332,True,24.37
2024-07-23,Q3 2024,WH-03,PRD-03,672,818,587,4563,True,25.67
2024-07-24,Q3 2024,WH-03,PRD-03,610,514,411,4666,True,26.25
2024-07-25,Q3 2024,WH-03,PRD-03,416,603,827,4442,True,24.99
2024-07-26,Q3 2024,WH-03,PRD-03,758,704,537,4609,True,25.93
2024-07-27,Q3 2024,WH-03,PRD-03,524,369,459,4519,True,25.42
2024-07-28,Q3 2024,WH-03,PRD-03,515,320,544,4295,True,24.16
2024-07-29,Q3 2024,WH-03,PRD-03,639,353,307,4341,True,24.42
2024-07-30,Q3 2024,WH-03,PRD-03,756,751,365,4727,True,26.59
2024-07-31,Q3 2024,WH-03,PRD-03,490,492,701,4518,True,25.41
2024-08-01,Q3 2024,WH-03,PRD-03,622,936,414,5040,True,28.35
2024-08-02,Q3 2024,WH-03,PRD-03,667,491,354,5177,False,29.12
2024-08-03,Q3 2024,WH-03,PRD-03,700,597,599,5175,False,29.11
2024-08-04,Q3 2024,WH-03,PRD-03,636,791,699,5267,False,29.63
2024-08-05,Q3 2024,WH-03,PRD-03,569,857,627,5497,False,30.92
2024-08-06,Q3 2024,WH-03,PRD-03,513,865,670,5692,False,32.02
2024-08-07,Q3 2024,WH-03,PRD-03,625,744,399,6037,False,33.96
2024-08-08,Q3 2024,WH-03,PRD-03,483,717,296,6458,False,36.33
2024-08-09,Q3 2024,WH-03,PRD-03,255,656,748,6366,False,35.81
2024-08-10,Q3 2024,WH-03,PRD-03,668,682,466,6582,False,37.03
2024-08-11,Q3 2024,WH-03,PRD-03,726,492,477,6597,False,37.11
2024-08-12,Q3 2024,WH-03,PRD-03,324,454,721,6330,False,35.61
2024-08-13,Q3 2024,WH-03,PRD-03,490,571,602,6299,False,35.43
2024-08-14,Q3 2024,WH-03,PRD-03,691,547,586,6260,False,35.21
2024-08-15,Q3 2024,WH-03,PRD-03,867,506,850,5916,False,33.28
2024-08-16,Q3 2024,WH-03,PRD-03,617,670,416,6170,False,34.71
2024-08-17,Q3 2024,WH-03,PRD-03,525,707,659,6218,False,34.98
2024-08-18,Q3 2024,WH-03,PRD-03,592,584,524,6278,False,35.32
2024-08-19,Q3 2024,WH-03,PRD-03,784,782,557,6503,False,36.58
2024-08-20,Q3 2024,WH-03,PRD-03,535,408,752,6159,False,34.65
2024-08-21,Q3 2024,WH-03,PRD-03,516,543,594,6108,False,34.36
2024-08-22,Q3 2024,WH-03,PRD-03,555,469,599,5978,False,33.63
2024-08-23,Q3 2024,WH-03,PRD-03,497,305,681,5602,False,31.51
2024-08-24,Q3 2024,WH-03,PRD-03,630,559,459,5702,False,32.08
2024-08-25,Q3 2024,WH-03,PRD-03,814,554,386,5870,False,33.02
2024-08-26,Q3 2024,WH-03,PRD-03,654,787,354,6303,False,35.46
2024-08-27,Q3 2024,WH-03,PRD-03,584,661,211,6753,False,37.99
2024-08-28,Q3 2024,WH-03,PRD-03,579,425,834,6344,False,35.69
2024-08-29,Q3 2024,WH-03,PRD-03,422,836,345,6835,False,38.45
2024-08-30,Q3 2024,WH-03,PRD-03,723,745,481,7099,False,39.93
2024-08-31,Q3 2024,WH-03,PRD-03,605,654,473,7280,False,40.95
2024-09-01,Q3 2024,WH-03,PRD-03,592,539,563,7256,False,40.82
2024-09-02,Q3 2024,WH-03,PRD-03,1007,434,642,7048,False,39.65
2024-09-03,Q3 2024,WH-03,PRD-03,651,518,649,6917,False,38.91
2024-09-04,Q3 2024,WH-03,PRD-03,522,727,425,7219,False,40.61
2024-09-05,Q3 2024,WH-03,PRD-03,562,840,490,7569,False,42.58
2024-09-06,Q3 2024,WH-03,PRD-03,756,791,559,7801,False,43.88
2024-09-07,Q3 2024,WH-03,PRD-03,629,501,477,7825,False,44.02
2024-09-08,Q3 2024,WH-03,PRD-03,438,411,764,7472,False,42.03
2024-09-09,Q3 2024,WH-03,PRD-03,728,591,592,7471,False,42.03
2024-09-10,Q3 2024,WH-03,PRD-03,532,319,629,7161,False,40.28
2024-09-11,Q3 2024,WH-03,PRD-03,845,617,618,7160,False,40.28
2024-09-12,Q3 2024,WH-03,PRD-03,747,550,697,7013,False,39.45
2024-09-13,Q3 2024,WH-03,PRD-03,560,505,544,6974,False,39.23
2024-09-14,Q3 2024,WH-03,PRD-03,772,343,315,7002,False,39.39
2024-09-15,Q3 2024,WH-03,PRD-03,623,644,577,7069,False,39.76
2024-09-16,Q3 2024,WH-03,PRD-03,719,495,415,7149,False,40.21
2024-09-17,Q3 2024,WH-03,PRD-03,674,404,434,7119,False,40.05
2024-09-18,Q3 2024,WH-03,PRD-03,511,161,606,6674,False,37.54
2024-09-19,Q3 2024,WH-03,PRD-03,535,567,707,6534,False,36.76
2024-09-20,Q3 2024,WH-03,PRD-03,741,824,519,6839,False,38.47
2024-09-21,Q3 2024,WH-03,PRD-03,573,808,563,7084,False,39.85
2024-09-22,Q3 2024,WH-03,PRD-03,565,506,779,6811,False,38.31
2024-09-23,Q3 2024,WH-03,PRD-03,497,485,553,6743,False,37.93
2024-09-24,Q3 2024,WH-03,PRD-03,667,638,918,6463,False,36.36
2024-09-25,Q3 2024,WH-03,PRD-03,868,429,603,6289,False,35.38
2024-09-26,Q3 2024,WH-03,PRD-03,483,614,243,6660,False,37.46
2024-09-27,Q3 2024,WH-03,PRD-03,618,680,632,6708,False,37.73
2024-09-28,Q3 2024,WH-03,PRD-03,788,746,575,6879,False,38.7
2024-09-29,Q3 2024,WH-03,PRD-03,605,557,715,6721,False,37.81
2024-09-30,Q3 2024,WH-03,PRD-03,670,542,620,6643,False,37.37
2024-10-01,Q4 2024,WH-01,PRD-01,30,21,16,208,True,50.73
2024-10-02,Q4 2024,WH-01,PRD-01,30,22,30,200,True,48.78
2024-10-03,Q4 2024,WH-01,PRD-01,35,37,25,212,True,51.71
2024-10-04,Q4 2024,WH-01,PRD-01,32,42,34,220,True,53.66
2024-10-05,Q4 2024,WH-01,PRD-01,36,29,36,213,True,51.95
2024-10-06,Q4 2024,WH-01,PRD-01,32,28,47,194,True,47.32
2024-10-07,Q4 2024,WH-01,PRD-01,27,30,31,193,True,47.07
2024-10-08,Q4 2024,WH-01,PRD-01,32,38,29,202,True,49.27
2024-10-09,Q4 2024,WH-01,PRD-01,23,23,28,197,True,48.05
2024-10-10,Q4 2024,WH-01,PRD-01,31,31,23,205,True,50.0
2024-10-11,Q4 2024,WH-01,PRD-01,30,37,29,213,True,51.95
2024-10-12,Q4 2024,WH-01,PRD-01,29,33,24,222,True,54.15
2024-10-13,Q4 2024,WH-01,PRD-01,29,31,28,225,True,54.88
2024-10-14,Q4 2024,WH-01,PRD-01,19,37,37,225,True,54.88
2024-10-15,Q4 2024,WH-01,PRD-01,27,10,18,217,True,52.93
2024-10-16,Q4 2024,WH-01,PRD-01,31,35,35,217,True,52.93
2024-10-17,Q4 2024,WH-01,PRD-01,31,25,37,205,True,50.0
2024-10-18,Q4 2024,WH-01,PRD-01,24,16,25,196,True,47.8
2024-10-19,Q4 2024,WH-01,PRD-01,38,33,10,219,True,53.41
2024-10-20,Q4 2024,WH-01,PRD-01,25,40,21,238,True,58.05
2024-10-21,Q4 2024,WH-01,PRD-01,36,29,36,231,True,56.34
2024-10-22,Q4 2024,WH-01,PRD-01,33,37,26,242,True,59.02
2024-10-23,Q4 2024,WH-01,PRD-01,26,41,18,265,False,64.63
2024-10-24,Q4 2024,WH-01,PRD-01,41,39,22,282,False,68.78
2024-10-25,Q4 2024,WH-01,PRD-01,23,42,33,291,False,70.98
2024-10-26,Q4 2024,WH-01,PRD-01,36,35,31,295,False,71.95
2024-10-27,Q4 2024,WH-01,PRD-01,36,30,24,301,False,73.41
2024-10-28,Q4 2024,WH-01,PRD-01,26,18,23,296,False,72.2
2024-10-29,Q4 2024,WH-01,PRD-01,39,28,23,301,False,73.41
2024-10-30,Q4 2024,WH-01,PRD-01,29,23,19,305,False,74.39
2024-10-31,Q4 2024,WH-01,PRD-01,32,46,39,312,False,76.1
2024-11-01,Q4 2024,WH-01,PRD-01,32,28,24,316,False,77.07
2024-11-02,Q4 2024,WH-01,PRD-01,29,30,36,310,False,75.61
2024-11-03,Q4 2024,WH-01,PRD-01,35,34,38,306,False,74.63
2024-11-04,Q4 2024,WH-01,PRD-01,35,30,34,302,False,73.66
2024-11-05,Q4 2024,WH-01,PRD-01,20,42,23,321,False,78.29
2024-11-06,Q4 2024,WH-01,PRD-01,38,25,29,317,False,77.32
2024-11-07,Q4 2024,WH-01,PRD-01,20,31,26,322,False,78.54
2024-11-08,Q4 2024,WH-01,PRD-01,37,24,19,327,False,79.76
2024-11-09,Q4 2024,WH-01,PRD-01,37,20,29,318,False,77.56
2024-11-10,Q4 2024,WH-01,PRD-01,24,25,17,326,False,79.51
2024-11-11,Q4 2024,WH-01,PRD-01,28,29,36,319,False,77.8
2024-11-12,Q4 2024,WH-01,PRD-01,24,26,23,322,False,78.54
2024-11-13,Q4 2024,WH-01,PRD-01,29,24,28,318,False,77.56
2024-11-14,Q4 2024,WH-01,PRD-01,28,19,28,309,False,75.37
2024-11-15,Q4 2024,WH-01,PRD-01,35,29,24,314,False,76.59
2024-11-16,Q4 2024,WH-01,PRD-01,38,18,31,301,False,73.41
2024-11-17,Q4 2024,WH-01,PRD-01,39,35,23,313,False,76.34
2024-11-18,Q4 2024,WH-01,PRD-01,27,30,33,310,False,75.61
2024-11-19,Q4 2024,WH-01,PRD-01,29,19,16,313,False,76.34
2024-11-20,Q4 2024,WH-01,PRD-01,20,27,27,313,False,76.34
2024-11-21,Q4 2024,WH-01,PRD-01,25,24,42,295,False,71.95
2024-11-22,Q4 2024,WH-01,PRD-01,36,32,18,309,False,75.37
2024-11-23,Q4 2024,WH-01,PRD-01,40,39,21,327,False,79.76
2024-11-24,Q4 2024,WH-01,PRD-01,23,16,30,313,False,76.34
2024-11-25,Q4 2024,WH-01,PRD-01,27,30,28,315,False,76.83
2024-11-26,Q4 2024,WH-01,PRD-01,30,28,29,314,False,76.59
2024-11-27,Q4 2024,WH-01,PRD-01,32,34,30,318,False,77.56
2024-11-28,Q4 2024,WH-01,PRD-01,25,31,31,318,False,77.56
2024-11-29,Q4 2024,WH-01,PRD-01,33,24,35,307,False,74.88
2024-11-30,Q4 2024,WH-01,PRD-01,27,27,29,305,False,74.39
2024-12-01,Q4 2024,WH-01,PRD-01,30,24,24,305,False,74.39
2024-12-02,Q4 2024,WH-01,PRD-01,34,37,32,310,False,75.61
2024-12-03,Q4 2024,WH-01,PRD-01,30,30,41,299,False,72.93
2024-12-04,Q4 2024,WH-01,PRD-01,28,44,25,318,False,77.56
2024-12-05,Q4 2024,WH-01,PRD-01,30,29,19,328,False,80.0
2024-12-06,Q4 2024,WH-01,PRD-01,30,24,35,317,False,77.32
2024-12-07,Q4 2024,WH-01,PRD-01,28,18,25,310,False,75.61
2024-12-08,Q4 2024,WH-01,PRD-01,29,16,9,317,False,77.32
2024-12-09,Q4 2024,WH-01,PRD-01,40,18,33,302,False,73.66
2024-12-10,Q4 2024,WH-01,PRD-01,34,31,22,311,False,75.85
2024-12-11,Q4 2024,WH-01,PRD-01,28,33,26,318,False,77.56
2024-12-12,Q4 2024,WH-01,PRD-01,34,18,29,307,False,74.88
2024-12-13,Q4 2024,WH-01,PRD-01,28,36,28,315,False,76.83
2024-12-14,Q4 2024,WH-01,PRD-01,37,26,32,309,False,75.37
2024-12-15,Q4 2024,WH-01,PRD-01,33,31,23,317,False,77.32
2024-12-16,Q4 2024,WH-01,PRD-01,30,41,30,328,False,80.0
2024-12-17,Q4 2024,WH-01,PRD-01,33,36,24,340,False,82.93
2024-12-18,Q4 2024,WH-01,PRD-01,21,28,32,336,False,81.95
2024-12-19,Q4 2024,WH-01,PRD-01,23,23,31,328,False,80.0
2024-12-20,Q4 2024,WH-01,PRD-01,23,14,19,323,False,78.78
2024-12-21,Q4 2024,WH-01,PRD-01,31,24,35,312,False,76.1
2024-12-22,Q4 2024,WH-01,PRD-01,41,28,22,318,False,77.56
2024-12-23,Q4 2024,WH-01,PRD-01,44,22,33,307,False,74.88
2024-12-24,Q4 2024,WH-01,PRD-01,34,29,29,307,False,74.88
2024-12-25,Q4 2024,WH-01,PRD-01,33,30,41,296,False,72.2
2024-12-26,Q4 2024,WH-01,PRD-01,19,28,24,300,False,73.17
2024-12-27,Q4 2024,WH-01,PRD-01,27,25,24,301,False,73.41
2024-12-28,Q4 2024,WH-01,PRD-01,26,31,26,306,False,74.63
2024-12-29,Q4 2024,WH-01,PRD-01,27,33,24,315,False,76.83
2024-12-30,Q4 2024,WH-01,PRD-01,29,21,33,303,False,73.9
2024-12-31,Q4 2024,WH-01,PRD-01,27,40,14,329,False,80.24
2024-10-01,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-02,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-03,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-04,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-05,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-06,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-07,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-08,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-09,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-10,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-11,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-12,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-13,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-14,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-15,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-16,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-17,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-18,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-19,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-20,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-21,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-22,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-23,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-24,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-25,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-26,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-27,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-28,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-29,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-30,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-31,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-01,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-02,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-03,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-04,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-05,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-06,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-07,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-08,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-09,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-10,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-11,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-12,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-13,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-14,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-15,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-16,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-17,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-18,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-19,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-20,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-21,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-22,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-23,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-24,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-25,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-26,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-27,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-28,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-29,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-11-30,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-01,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-02,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-03,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-04,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-05,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-06,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-07,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-08,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-09,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-10,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-11,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-12,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-13,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-14,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-15,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-16,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-17,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-18,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-19,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-20,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-21,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-22,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-23,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-24,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-25,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-26,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-27,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-28,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-29,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-30,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-12-31,Q4 2024,WH-02,PRD-01,0,0,0,0,False,0.0
2024-10-01,Q4 2024,WH-03,PRD-03,745,763,353,6928,True,38.97
2024-10-02,Q4 2024,WH-03,PRD-03,1300,724,1070,6582,True,37.03
2024-10-03,Q4 2024,WH-03,PRD-03,802,1142,592,7132,True,40.12
2024-10-04,Q4 2024,WH-03,PRD-03,1103,900,936,7096,True,39.92
2024-10-05,Q4 2024,WH-03,PRD-03,914,883,1417,6562,True,36.91
2024-10-06,Q4 2024,WH-03,PRD-03,1097,472,633,6401,True,36.01
2024-10-07,Q4 2024,WH-03,PRD-03,872,1096,210,7287,True,40.99
2024-10-08,Q4 2024,WH-03,PRD-03,947,653,799,7141,True,40.17
2024-10-09,Q4 2024,WH-03,PRD-03,987,960,1162,6939,True,39.03
2024-10-10,Q4 2024,WH-03,PRD-03,782,1012,1387,6564,True,36.92
2024-10-11,Q4 2024,WH-03,PRD-03,1124,1268,551,7281,True,40.96
2024-10-12,Q4 2024,WH-03,PRD-03,878,636,1004,6913,True,38.89
2024-10-13,Q4 2024,WH-03,PRD-03,934,232,752,6393,True,35.96
2024-10-14,Q4 2024,WH-03,PRD-03,784,989,846,6536,True,36.77
2024-10-15,Q4 2024,WH-03,PRD-03,477,1372,1566,6342,True,35.68
2024-10-16,Q4 2024,WH-03,PRD-03,941,1239,480,7101,True,39.94
2024-10-17,Q4 2024,WH-03,PRD-03,1451,996,940,7157,True,40.26
2024-10-18,Q4 2024,WH-03,PRD-03,1132,830,996,6991,True,39.33
2024-10-19,Q4 2024,WH-03,PRD-03,975,1137,1158,6970,True,39.21
2024-10-20,Q4 2024,WH-03,PRD-03,927,716,899,6787,True,38.18
2024-10-21,Q4 2024,WH-03,PRD-03,983,1059,954,6892,True,38.77
2024-10-22,Q4 2024,WH-03,PRD-03,1086,1066,771,7187,True,40.43
2024-10-23,Q4 2024,WH-03,PRD-03,747,1197,944,7440,True,41.85
2024-10-24,Q4 2024,WH-03,PRD-03,1197,1599,784,8255,False,46.44
2024-10-25,Q4 2024,WH-03,PRD-03,1119,1039,1036,8258,False,46.45
2024-10-26,Q4 2024,WH-03,PRD-03,1119,826,777,8307,False,46.73
2024-10-27,Q4 2024,WH-03,PRD-03,1064,940,972,8275,False,46.55
2024-10-28,Q4 2024,WH-03,PRD-03,982,528,866,7937,True,44.65
2024-10-29,Q4 2024,WH-03,PRD-03,1110,782,1169,7550,True,42.47
2024-10-30,Q4 2024,WH-03,PRD-03,1094,849,860,7539,True,42.41
2024-10-31,Q4 2024,WH-03,PRD-03,909,822,409,7952,True,44.73
2024-11-01,Q4 2024,WH-03,PRD-03,866,982,1204,7730,True,43.48
2024-11-02,Q4 2024,WH-03,PRD-03,998,751,636,7845,True,44.13
2024-11-03,Q4 2024,WH-03,PRD-03,1282,1211,702,8354,False,46.99
2024-11-04,Q4 2024,WH-03,PRD-03,736,946,717,8583,False,48.28
2024-11-05,Q4 2024,WH-03,PRD-03,691,944,1234,8293,False,46.65
2024-11-06,Q4 2024,WH-03,PRD-03,1011,868,314,8847,False,49.77
2024-11-07,Q4 2024,WH-03,PRD-03,989,983,1696,8134,True,45.76
2024-11-08,Q4 2024,WH-03,PRD-03,1012,1141,1150,8125,True,45.71
2024-11-09,Q4 2024,WH-03,PRD-03,1026,741,932,7934,True,44.63
2024-11-10,Q4 2024,WH-03,PRD-03,935,790,859,7865,True,44.24
2024-11-11,Q4 2024,WH-03,PRD-03,1270,874,948,7791,True,43.83
2024-11-12,Q4 2024,WH-03,PRD-03,665,628,1010,7409,True,41.68
2024-11-13,Q4 2024,WH-03,PRD-03,816,752,1043,7118,True,40.04
2024-11-14,Q4 2024,WH-03,PRD-03,958,833,1019,6932,True,38.99
2024-11-15,Q4 2024,WH-03,PRD-03,657,1153,897,7188,True,40.43
2024-11-16,Q4 2024,WH-03,PRD-03,944,1008,822,7374,True,41.48
2024-11-17,Q4 2024,WH-03,PRD-03,1304,992,834,7532,True,42.37
2024-11-18,Q4 2024,WH-03,PRD-03,983,1147,822,7857,True,44.2
2024-11-19,Q4 2024,WH-03,PRD-03,1024,913,1171,7599,True,42.75
2024-11-20,Q4 2024,WH-03,PRD-03,732,1038,1029,7608,True,42.8
2024-11-21,Q4 2024,WH-03,PRD-03,858,922,103,8427,False,47.4
2024-11-22,Q4 2024,WH-03,PRD-03,905,1009,1045,8391,False,47.2
